TIMESTAMP;ACTIVITY;ANOMALY
10-12-2010 17:00;0;0
10-12-2010 17:01;915;1
10-12-2010 17:02;327;0
10-12-2010 17:03;234;0
10-12-2010 17:04;349;0
10-12-2010 17:05;566;0
10-12-2010 17:06;566;0
10-12-2010 17:07;453;0
10-12-2010 17:08;410;0
10-12-2010 17:09;709;1
10-12-2010 17:10;549;0
10-12-2010 17:11;424;0
10-12-2010 17:12;125;0
10-12-2010 17:13;438;0
10-12-2010 17:14;277;0
10-12-2010 17:15;154;0
10-12-2010 17:16;68;0
10-12-2010 17:17;410;0
10-12-2010 17:18;234;0
10-12-2010 17:19;234;0
10-12-2010 17:20;4;0
10-12-2010 17:21;24;0
10-12-2010 17:22;6;0
10-12-2010 17:23;53;0
10-12-2010 17:24;13;0
10-12-2010 17:25;103;0
10-12-2010 17:26;91;0
10-12-2010 17:27;166;0
10-12-2010 17:28;38;0
10-12-2010 17:29;644;0
10-12-2010 17:30;709;1
10-12-2010 17:31;687;1
10-12-2010 17:32;384;0
10-12-2010 17:33;62;0
10-12-2010 17:34;129;0
10-12-2010 17:35;50;0
10-12-2010 17:36;410;0
10-12-2010 17:37;337;0
10-12-2010 17:38;349;0
10-12-2010 17:39;397;0
10-12-2010 17:40;107;0
10-12-2010 17:41;166;0
10-12-2010 17:42;806;1
10-12-2010 17:43;129;0
10-12-2010 17:44;79;0
10-12-2010 17:45;112;0
10-12-2010 17:46;24;0
10-12-2010 17:47;241;0
10-12-2010 17:48;50;0
10-12-2010 17:49;13;0
10-12-2010 17:50;0;0
10-12-2010 17:51;15;0
10-12-2010 17:52;28;0
10-12-2010 17:53;190;0
10-12-2010 17:54;285;0
10-12-2010 17:55;178;0
10-12-2010 17:56;531;0
10-12-2010 17:57;121;0
10-12-2010 17:58;47;0
10-12-2010 17:59;3;0
10-12-2010 18:00;306;0
10-12-2010 18:01;26;0
10-12-2010 18:02;9;0
10-12-2010 18:03;99;0
10-12-2010 18:04;285;0
10-12-2010 18:05;154;0
10-12-2010 18:06;227;0
10-12-2010 18:07;316;0
10-12-2010 18:08;250;0
10-12-2010 18:09;0;0
10-12-2010 18:10;53;0
10-12-2010 18:11;112;0
10-12-2010 18:12;22;0
10-12-2010 18:13;56;0
10-12-2010 18:14;3;0
10-12-2010 18:15;85;0
10-12-2010 18:16;79;0
10-12-2010 18:17;116;0
10-12-2010 18:18;0;0
10-12-2010 18:19;259;0
10-12-2010 18:20;35;0
10-12-2010 18:21;0;0
10-12-2010 18:22;65;0
10-12-2010 18:23;166;0
10-12-2010 18:24;26;0
10-12-2010 18:25;40;0
10-12-2010 18:26;134;0
10-12-2010 18:27;259;0
10-12-2010 18:28;154;0
10-12-2010 18:29;205;0
10-12-2010 18:30;68;0
10-12-2010 18:31;116;0
10-12-2010 18:32;149;0
10-12-2010 18:33;349;0
10-12-2010 18:34;37;0
10-12-2010 18:35;21;0
10-12-2010 18:36;82;0
10-12-2010 18:37;91;0
10-12-2010 18:38;212;0
10-12-2010 18:39;143;0
10-12-2010 18:40;212;0
10-12-2010 18:41;410;0
10-12-2010 18:42;41;0
10-12-2010 18:43;160;0
10-12-2010 18:44;184;0
10-12-2010 18:45;19;0
10-12-2010 18:46;21;0
10-12-2010 18:47;15;0
10-12-2010 18:48;62;0
10-12-2010 18:49;44;0
10-12-2010 18:50;190;0
10-12-2010 18:51;172;0
10-12-2010 18:52;624;0
10-12-2010 18:53;184;0
10-12-2010 18:54;77;0
10-12-2010 18:55;7;0
10-12-2010 18:56;0;0
10-12-2010 18:57;13;0
10-12-2010 18:58;3;0
10-12-2010 18:59;31;0
10-12-2010 19:00;337;0
10-12-2010 19:01;13;0
10-12-2010 19:02;43;0
10-12-2010 19:03;50;0
10-12-2010 19:04;68;0
10-12-2010 19:05;0;0
10-12-2010 19:06;3;0
10-12-2010 19:07;99;0
10-12-2010 19:08;0;0
10-12-2010 19:09;88;0
10-12-2010 19:10;0;0
10-12-2010 19:11;4;0
10-12-2010 19:12;0;0
10-12-2010 19:13;0;0
10-12-2010 19:14;85;0
10-12-2010 19:15;40;0
10-12-2010 19:16;71;0
10-12-2010 19:17;0;0
10-12-2010 19:18;41;0
10-12-2010 19:19;99;0
10-12-2010 19:20;21;0
10-12-2010 19:21;56;0
10-12-2010 19:22;99;0
10-12-2010 19:23;47;0
10-12-2010 19:24;184;0
10-12-2010 19:25;50;0
10-12-2010 19:26;372;0
10-12-2010 19:27;316;0
10-12-2010 19:28;337;0
10-12-2010 19:29;65;0
10-12-2010 19:30;12;0
10-12-2010 19:31;3;0
10-12-2010 19:32;316;0
10-12-2010 19:33;424;0
10-12-2010 19:34;285;0
10-12-2010 19:35;410;0
10-12-2010 19:36;219;0
10-12-2010 19:37;234;0
10-12-2010 19:38;566;0
10-12-2010 19:39;327;0
10-12-2010 19:40;24;0
10-12-2010 19:41;268;0
10-12-2010 19:42;116;0
10-12-2010 19:43;384;0
10-12-2010 19:44;453;0
10-12-2010 19:45;166;0
10-12-2010 19:46;125;0
10-12-2010 19:47;149;0
10-12-2010 19:48;285;0
10-12-2010 19:49;410;0
10-12-2010 19:50;184;0
10-12-2010 19:51;3;0
10-12-2010 19:52;82;0
10-12-2010 19:53;0;0
10-12-2010 19:54;0;0
10-12-2010 19:55;178;0
10-12-2010 19:56;397;0
10-12-2010 19:57;384;0
10-12-2010 19:58;53;0
10-12-2010 19:59;47;0
10-12-2010 20:00;172;0
10-12-2010 20:01;285;0
10-12-2010 20:02;360;0
10-12-2010 20:03;129;0
10-12-2010 20:04;82;0
10-12-2010 20:05;82;0
10-12-2010 20:06;178;0
10-12-2010 20:07;160;0
10-12-2010 20:08;499;0
10-12-2010 20:09;160;0
10-12-2010 20:10;586;0
10-12-2010 20:11;160;0
10-12-2010 20:12;160;0
10-12-2010 20:13;197;0
10-12-2010 20:14;586;0
10-12-2010 20:15;833;1
10-12-2010 20:16;531;0
10-12-2010 20:17;859;1
10-12-2010 20:18;85;0
10-12-2010 20:19;424;0
10-12-2010 20:20;172;0
10-12-2010 20:21;3;0
10-12-2010 20:22;453;0
10-12-2010 20:23;327;0
10-12-2010 20:24;566;0
10-12-2010 20:25;285;0
10-12-2010 20:26;138;0
10-12-2010 20:27;138;0
10-12-2010 20:28;125;0
10-12-2010 20:29;116;0
10-12-2010 20:30;709;1
