TIMESTAMP;ACTIVITY;ANOMALY
01-11-2011 11:42;0;0
01-11-2011 11:43;758;1
01-11-2011 11:44;567;0
01-11-2011 11:45;121;0
01-11-2011 11:46;424;0
01-11-2011 11:47;59;0
01-11-2011 11:48;47;0
01-11-2011 11:49;315;0
01-11-2011 11:50;438;0
01-11-2011 11:51;195;0
01-11-2011 11:52;76;0
01-11-2011 11:53;157;0
01-11-2011 11:54;62;0
01-11-2011 11:55;26;0
01-11-2011 11:56;249;0
01-11-2011 11:57;1221;1
01-11-2011 11:58;948;1
01-11-2011 11:59;515;0
01-11-2011 12:00;586;0
01-11-2011 12:01;688;1
01-11-2011 12:02;384;0
01-11-2011 12:03;284;0
01-11-2011 12:04;195;0
01-11-2011 12:05;142;0
01-11-2011 12:06;240;0
01-11-2011 12:07;104;0
01-11-2011 12:08;834;1
01-11-2011 12:09;834;1
01-11-2011 12:10;834;1
01-11-2011 12:11;121;0
01-11-2011 12:12;336;0
01-11-2011 12:13;55;0
01-11-2011 12:14;40;0
01-11-2011 12:15;0;0
01-11-2011 12:16;5;0
01-11-2011 12:17;3;0
01-11-2011 12:18;0;0
01-11-2011 12:19;0;0
01-11-2011 12:20;10;0
01-11-2011 12:21;168;0
01-11-2011 12:22;10;0
01-11-2011 12:23;14;0
01-11-2011 12:24;59;0
01-11-2011 12:25;0;0
01-11-2011 12:26;0;0
01-11-2011 12:27;0;0
01-11-2011 12:28;0;0
01-11-2011 12:29;0;0
01-11-2011 12:30;0;0
01-11-2011 12:31;3;0
01-11-2011 12:32;0;0
01-11-2011 12:33;0;0
01-11-2011 12:34;3;0
01-11-2011 12:35;0;0
01-11-2011 12:36;0;0
01-11-2011 12:37;0;0
01-11-2011 12:38;0;0
01-11-2011 12:39;0;0
01-11-2011 12:40;0;0
01-11-2011 12:41;0;0
01-11-2011 12:42;0;0
01-11-2011 12:43;45;0
01-11-2011 12:44;62;0
01-11-2011 12:45;0;0
01-11-2011 12:46;69;0
01-11-2011 12:47;396;0
01-11-2011 12:48;688;1
01-11-2011 12:49;550;0
01-11-2011 12:50;410;0
01-11-2011 12:51;498;0
01-11-2011 12:52;294;0
01-11-2011 12:53;175;0
01-11-2011 12:54;372;0
01-11-2011 12:55;304;0
01-11-2011 12:56;107;0
01-11-2011 12:57;47;0
01-11-2011 12:58;80;0
01-11-2011 12:59;116;0
01-11-2011 13:00;189;0
01-11-2011 13:01;131;0
01-11-2011 13:02;168;0
01-11-2011 13:03;163;0
01-11-2011 13:04;202;0
01-11-2011 13:05;567;0
01-11-2011 13:06;1261;1
01-11-2011 13:07;688;1
01-11-2011 13:08;550;0
01-11-2011 13:09;498;0
01-11-2011 13:10;424;0
01-11-2011 13:11;782;1
01-11-2011 13:12;733;1
01-11-2011 13:13;979;1
01-11-2011 13:14;918;1
01-11-2011 13:15;733;1
01-11-2011 13:16;182;0
01-11-2011 13:17;733;1
01-11-2011 13:18;284;0
01-11-2011 13:19;438;0
01-11-2011 13:20;384;0
01-11-2011 13:21;360;0
01-11-2011 13:22;86;0
01-11-2011 13:23;152;0
01-11-2011 13:24;533;0
01-11-2011 13:25;782;1
01-11-2011 13:26;284;0
01-11-2011 13:27;5;0
01-11-2011 13:28;249;0
01-11-2011 13:29;0;0
01-11-2011 13:30;0;0
01-11-2011 13:31;38;0
01-11-2011 13:32;0;0
01-11-2011 13:33;0;0
01-11-2011 13:34;111;0
01-11-2011 13:35;168;0
01-11-2011 13:36;438;0
01-11-2011 13:37;1010;1
01-11-2011 13:38;1010;1
01-11-2011 13:39;348;0
01-11-2011 13:40;93;0
01-11-2011 13:41;258;0
01-11-2011 13:42;438;0
01-11-2011 13:43;83;0
01-11-2011 13:44;147;0
01-11-2011 13:45;168;0
01-11-2011 13:46;209;0
01-11-2011 13:47;195;0
01-11-2011 13:48;533;0
01-11-2011 13:49;325;0
01-11-2011 13:50;325;0
01-11-2011 13:51;42;0
01-11-2011 13:52;258;0
01-11-2011 13:53;586;0
01-11-2011 13:54;515;0
01-11-2011 13:55;834;1
01-11-2011 13:56;1110;1
01-11-2011 13:57;1221;1
01-11-2011 13:58;372;0
01-11-2011 13:59;294;0
01-11-2011 14:00;348;0
01-11-2011 14:01;83;0
01-11-2011 14:02;348;0
01-11-2011 14:03;116;0
01-11-2011 14:04;232;0
01-11-2011 14:05;360;0
01-11-2011 14:06;131;0
01-11-2011 14:07;163;0
01-11-2011 14:08;586;0
01-11-2011 14:09;567;0
01-11-2011 14:10;948;1
01-11-2011 14:11;948;1
01-11-2011 14:12;861;1
01-11-2011 14:13;666;1
01-11-2011 14:14;258;0
01-11-2011 14:15;515;0
01-11-2011 14:16;533;0
01-11-2011 14:17;142;0
01-11-2011 14:18;758;1
01-11-2011 14:19;567;0
01-11-2011 14:20;121;0
01-11-2011 14:21;121;0
01-11-2011 14:22;0;0
01-11-2011 14:23;0;0
01-11-2011 14:24;62;0
01-11-2011 14:25;0;0
01-11-2011 14:26;0;0
01-11-2011 14:27;50;0
01-11-2011 14:28;19;0
01-11-2011 14:29;29;0
01-11-2011 14:30;38;0
01-11-2011 14:31;126;0
01-11-2011 14:32;90;0
01-11-2011 14:33;97;0
01-11-2011 14:34;100;0
01-11-2011 14:35;0;0
01-11-2011 14:36;121;0
01-11-2011 14:37;111;0
01-11-2011 14:38;152;0
01-11-2011 14:39;26;0
01-11-2011 14:40;83;0
01-11-2011 14:41;76;0
01-11-2011 14:42;100;0
01-11-2011 14:43;59;0
01-11-2011 14:44;157;0
01-11-2011 14:45;209;0
01-11-2011 14:46;266;0
01-11-2011 14:47;483;0
01-11-2011 14:48;315;0
01-11-2011 14:49;232;0
01-11-2011 14:50;438;0
01-11-2011 14:51;126;0
01-11-2011 14:52;0;0
01-11-2011 14:53;104;0
01-11-2011 14:54;28;0
01-11-2011 14:55;21;0
01-11-2011 14:56;0;0
01-11-2011 14:57;93;0
01-11-2011 14:58;43;0
01-11-2011 14:59;48;0
01-11-2011 15:00;889;1
01-11-2011 15:01;126;0
01-11-2011 15:02;69;0
01-11-2011 15:03;83;0
01-11-2011 15:04;22;0
01-11-2011 15:05;19;0
01-11-2011 15:06;10;0
01-11-2011 15:07;137;0
01-11-2011 15:08;40;0
01-11-2011 15:09;0;0
01-11-2011 15:10;0;0
01-11-2011 15:11;0;0
01-11-2011 15:12;33;0
01-11-2011 15:13;19;0
01-11-2011 15:14;0;0
01-11-2011 15:15;40;0
01-11-2011 15:16;24;0
01-11-2011 15:17;52;0
01-11-2011 15:18;275;0
01-11-2011 15:19;0;0
01-11-2011 15:20;100;0
01-11-2011 15:21;73;0
01-11-2011 15:22;14;0
01-11-2011 15:23;0;0
01-11-2011 15:24;0;0
01-11-2011 15:25;137;0
01-11-2011 15:26;93;0
01-11-2011 15:27;0;0
01-11-2011 15:28;0;0
01-11-2011 15:29;0;0
01-11-2011 15:30;0;0
01-11-2011 15:31;0;0
01-11-2011 15:32;0;0
01-11-2011 15:33;0;0
01-11-2011 15:34;137;0
01-11-2011 15:35;76;0
01-11-2011 15:36;21;0
01-11-2011 15:37;0;0
01-11-2011 15:38;0;0
01-11-2011 15:39;0;0
01-11-2011 15:40;0;0
01-11-2011 15:41;0;0
01-11-2011 15:42;14;0
01-11-2011 15:43;80;0
01-11-2011 15:44;438;0
01-11-2011 15:45;104;0
01-11-2011 15:46;5;0
01-11-2011 15:47;40;0
01-11-2011 15:48;33;0
01-11-2011 15:49;42;0
01-11-2011 15:50;9;0
01-11-2011 15:51;0;0
01-11-2011 15:52;69;0
01-11-2011 15:53;26;0
01-11-2011 15:54;19;0
01-11-2011 15:55;5;0
01-11-2011 15:56;666;1
01-11-2011 15:57;249;0
01-11-2011 15:58;284;0
01-11-2011 15:59;396;0
01-11-2011 16:00;284;0
01-11-2011 16:01;396;0
01-11-2011 16:02;624;0
01-11-2011 16:03;889;1
01-11-2011 16:04;605;0
01-11-2011 16:05;438;0
01-11-2011 16:06;834;1
01-11-2011 16:07;1147;1
01-11-2011 16:08;515;0
01-11-2011 16:09;76;0
01-11-2011 16:10;59;0
01-11-2011 16:11;83;0
01-11-2011 16:12;315;0
01-11-2011 16:13;410;0
01-11-2011 16:14;688;1
01-11-2011 16:15;834;1
01-11-2011 16:16;232;0
01-11-2011 16:17;451;0
01-11-2011 16:18;1010;1
01-11-2011 16:19;223;0
01-11-2011 16:20;0;0
01-11-2011 16:21;22;0
01-11-2011 16:22;0;0
01-11-2011 16:23;0;0
01-11-2011 16:24;31;0
01-11-2011 16:25;0;0
01-11-2011 16:26;0;0
01-11-2011 16:27;10;0
01-11-2011 16:28;5;0
01-11-2011 16:29;0;0
01-11-2011 16:30;14;0
01-11-2011 16:31;52;0
01-11-2011 16:32;12;0
01-11-2011 16:33;3;0
01-11-2011 16:34;0;0
01-11-2011 16:35;0;0
01-11-2011 16:36;0;0
01-11-2011 16:37;3;0
01-11-2011 16:38;0;0
01-11-2011 16:39;0;0
01-11-2011 16:40;10;0
01-11-2011 16:41;42;0
01-11-2011 16:42;0;0
01-11-2011 16:43;0;0
01-11-2011 16:44;0;0
01-11-2011 16:45;0;0
01-11-2011 16:46;3;0
01-11-2011 16:47;0;0
01-11-2011 16:48;73;0
01-11-2011 16:49;0;0
01-11-2011 16:50;0;0
01-11-2011 16:51;47;0
01-11-2011 16:52;12;0
01-11-2011 16:53;22;0
01-11-2011 16:54;38;0
01-11-2011 16:55;0;0
01-11-2011 16:56;3;0
01-11-2011 16:57;0;0
01-11-2011 16:58;21;0
01-11-2011 16:59;12;0
01-11-2011 17:00;14;0
01-11-2011 17:01;55;0
01-11-2011 17:02;189;0
01-11-2011 17:03;216;0
01-11-2011 17:04;0;0
01-11-2011 17:05;0;0
01-11-2011 17:06;0;0
01-11-2011 17:07;0;0
01-11-2011 17:08;80;0
01-11-2011 17:09;80;0
01-11-2011 17:10;50;0
01-11-2011 17:11;605;0
01-11-2011 17:12;168;0
01-11-2011 17:13;567;0
01-11-2011 17:14;515;0
01-11-2011 17:15;384;0
01-11-2011 17:16;889;1
01-11-2011 17:17;666;1
01-11-2011 17:18;100;0
01-11-2011 17:19;3;0
01-11-2011 17:20;249;0
01-11-2011 17:21;315;0
01-11-2011 17:22;624;0
01-11-2011 17:23;336;0
01-11-2011 17:24;666;1
01-11-2011 17:25;438;0
01-11-2011 17:26;336;0
01-11-2011 17:27;294;0
01-11-2011 17:28;294;0
01-11-2011 17:29;223;0
01-11-2011 17:30;195;0
01-11-2011 17:31;137;0
01-11-2011 17:32;315;0
01-11-2011 17:33;182;0
01-11-2011 17:34;182;0
01-11-2011 17:35;111;0
01-11-2011 17:36;104;0
01-11-2011 17:37;43;0
01-11-2011 17:38;116;0
01-11-2011 17:39;223;0
01-11-2011 17:40;182;0
01-11-2011 17:41;209;0
01-11-2011 17:42;586;0
01-11-2011 17:43;451;0
01-11-2011 17:44;216;0
01-11-2011 17:45;266;0
01-11-2011 17:46;258;0
01-11-2011 17:47;348;0
01-11-2011 17:48;284;0
01-11-2011 17:49;266;0
01-11-2011 17:50;66;0
01-11-2011 17:51;59;0
01-11-2011 17:52;372;0
