TIMESTAMP;ACTIVITY;ANOMALY
02-02-2010 10:00;0;0
02-02-2010 10:01;21;0
02-02-2010 10:02;567;0
02-02-2010 10:03;372;0
02-02-2010 10:04;586;0
02-02-2010 10:05;336;0
02-02-2010 10:06;360;0
02-02-2010 10:07;979;0
02-02-2010 10:08;666;0
02-02-2010 10:09;666;0
02-02-2010 10:10;240;0
02-02-2010 10:11;586;0
02-02-2010 10:12;1301;1
02-02-2010 10:13;861;0
02-02-2010 10:14;834;0
02-02-2010 10:15;889;0
02-02-2010 10:16;1522;1
02-02-2010 10:17;889;0
02-02-2010 10:18;711;0
02-02-2010 10:19;258;0
02-02-2010 10:20;104;0
02-02-2010 10:21;372;0
02-02-2010 10:22;325;0
02-02-2010 10:23;315;0
02-02-2010 10:24;126;0
02-02-2010 10:25;126;0
02-02-2010 10:26;396;0
02-02-2010 10:27;0;0
02-02-2010 10:28;76;0
02-02-2010 10:29;348;0
02-02-2010 10:30;438;0
02-02-2010 10:31;131;0
02-02-2010 10:32;52;0
02-02-2010 10:33;483;0
02-02-2010 10:34;1261;1
02-02-2010 10:35;1010;0
02-02-2010 10:36;948;0
02-02-2010 10:37;861;0
02-02-2010 10:38;1183;1
02-02-2010 10:39;834;0
02-02-2010 10:40;733;0
02-02-2010 10:41;861;0
02-02-2010 10:42;782;0
02-02-2010 10:43;1076;0
02-02-2010 10:44;624;0
02-02-2010 10:45;396;0
02-02-2010 10:46;1342;1
02-02-2010 10:47;1110;0
02-02-2010 10:48;1043;0
02-02-2010 10:49;1043;0
02-02-2010 10:50;808;0
02-02-2010 10:51;438;0
02-02-2010 10:52;467;0
02-02-2010 10:53;209;0
02-02-2010 10:54;189;0
02-02-2010 10:55;249;0
02-02-2010 10:56;266;0
02-02-2010 10:57;304;0
02-02-2010 10:58;834;0
02-02-2010 10:59;688;0
02-02-2010 11:00;258;0
02-02-2010 11:01;410;0
02-02-2010 11:02;424;0
02-02-2010 11:03;266;0
02-02-2010 11:04;0;0
02-02-2010 11:05;52;0
02-02-2010 11:06;62;0
02-02-2010 11:07;121;0
02-02-2010 11:08;126;0
02-02-2010 11:09;0;0
02-02-2010 11:10;76;0
02-02-2010 11:11;17;0
02-02-2010 11:12;45;0
02-02-2010 11:13;0;0
02-02-2010 11:14;9;0
02-02-2010 11:15;0;0
02-02-2010 11:16;758;0
02-02-2010 11:17;948;0
02-02-2010 11:18;586;0
02-02-2010 11:19;979;0
02-02-2010 11:20;483;0
02-02-2010 11:21;384;0
02-02-2010 11:22;384;0
02-02-2010 11:23;336;0
02-02-2010 11:24;515;0
02-02-2010 11:25;624;0
02-02-2010 11:26;567;0
02-02-2010 11:27;66;0
02-02-2010 11:28;47;0
02-02-2010 11:29;38;0
02-02-2010 11:30;93;0
02-02-2010 11:31;76;0
02-02-2010 11:32;24;0
02-02-2010 11:33;157;0
02-02-2010 11:34;0;0
02-02-2010 11:35;62;0
02-02-2010 11:36;304;0
02-02-2010 11:37;372;0
02-02-2010 11:38;0;0
02-02-2010 11:39;384;0
02-02-2010 11:40;315;0
02-02-2010 11:41;131;0
02-02-2010 11:42;0;0
02-02-2010 11:43;0;0
02-02-2010 11:44;0;0
02-02-2010 11:45;1782;1
02-02-2010 11:46;711;0
